link_id,source_row_no,warehouse_id,customer_id,warehouse_name,customer_name,origin_lat,origin_lon,destination_lat,destination_lon
od_016776,29965,wh_4d084acb39,cu_4c33276aa8,시흥RDC,마스타-제일카써비스,37.34485000,126.71229000,36.60783620,127.29399200
od_016777,29966,wh_02a51dc8c8,cu_bc387de7c0,대구RDC,타이어블랙홀 신암복현점,35.87466000,128.83482000,35.89190630,128.62278600
od_016778,29967,wh_3ffb248ed9,cu_6092254a9a,양지RDC,마스타-철원갈말3호점,37.18870000,127.32620000,38.15735160,127.31029900
od_016779,29968,wh_3ffb248ed9,cu_9a87354f0f,양지RDC,마스타-철원서면1호점,37.18870000,127.32620000,38.24451430,127.44473100
od_016780,29969,wh_3ffb248ed9,cu_756ea9cd99,양지RDC,마스타-철원동송3호점,37.18870000,127.32620000,38.18212110,127.22987000
od_016781,29971,wh_3ffb248ed9,cu_b298319cc6,양지RDC,M-오로라카센타(222270),37.18870000,127.32620000,37.23740130,127.18442300
od_016782,29972,wh_4d084acb39,cu_2fbdf04d6e,시흥RDC,르노코리아 일산백석점,37.34485000,126.71229000,37.63048470,126.79122500
od_016783,29973,wh_4d084acb39,cu_7aaac9ea9a,시흥RDC,스피드메이트 은평뉴타운점,37.34485000,126.71229000,37.62528320,126.92037700
od_016784,29974,wh_81796e2ca5,cu_f29e49eddc,광주RDC,스피드메이트 신도시점,35.19687000,126.79322000,34.80336320,126.41867500
od_016785,29975,wh_4d084acb39,cu_b272413a0b,시흥RDC,타이어뱅크㈜ 인천만수점,37.34485000,126.71229000,37.45180030,126.73759100
od_016786,29976,wh_bfbb93d056,cu_eb7df91fb3,양산RDC,타이어프로 금산점,35.50868000,129.09203000,35.21441360,128.14126000
od_016787,29977,wh_bfbb93d056,cu_27cbcf4a66,양산RDC,타이어테크 초장점,35.50868000,129.09203000,35.21020460,128.10329200
od_016788,29978,wh_bfbb93d056,cu_cc61973f11,양산RDC,타이어테크 도동점,35.50868000,129.09203000,35.19058300,128.11712400
od_016789,29979,wh_4d084acb39,cu_70969df83f,시흥RDC,M-신우자동차공업사,37.34485000,126.71229000,37.53904690,126.83261100
od_016790,29980,wh_3ffb248ed9,cu_df73e34bc0,양지RDC,마스타-성우자동차공업㈜,37.18870000,127.32620000,37.55119590,127.04703400
od_016791,29981,wh_3ffb248ed9,cu_a7488c0fcc,양지RDC,"마스타-경동카,세차장",37.18870000,127.32620000,37.60018780,127.09821500
od_016792,29982,wh_3ffb248ed9,cu_0520f7b672,양지RDC,마스타-서울오토프라자,37.18870000,127.32620000,38.10121170,127.07571700
od_016793,29984,wh_c6e9f718d4,cu_f662112fa8,대전RDC,M-행담차량정비소,36.37282000,127.40847000,36.88521500,126.78515600
od_016794,29985,wh_3ffb248ed9,cu_5abd090a39,양지RDC,주식회사 그린타이어 (원동점),37.18870000,127.32620000,37.14820580,127.07851100
od_016795,29986,wh_bfbb93d056,cu_3c433fe636,양산RDC,(동울산점)SK렌터카 물류센터,35.50868000,129.09203000,35.47893200,129.41308500
od_016796,29987,wh_bfbb93d056,cu_79b250237f,양산RDC,(거제점)SK렌터카 물류센터,35.50868000,129.09203000,34.90633510,128.68006800
od_016797,29988,wh_4d084acb39,cu_7acd3e9cf0,시흥RDC,(천안오토아레나점)SK렌터카 물류센터,37.34485000,126.71229000,36.80618790,127.16966400
od_016798,29989,wh_3ffb248ed9,cu_baa2a4bf79,양지RDC,좋은타이어(주) 이천점,37.18870000,127.32620000,37.26989240,127.45567200
od_016799,29990,wh_02a51dc8c8,cu_e61df78d68,대구RDC,스피드메이트 대구현풍점,35.87466000,128.83482000,37.22472800,127.04861300
od_016800,29991,wh_3ffb248ed9,cu_7d0a1877a1,양지RDC,타이어테크 의정부총판점,37.18870000,127.32620000,37.71749960,127.10339100
od_016801,29992,wh_3ffb248ed9,cu_f3fde95e51,양지RDC,타이어테크 광주초월본점,37.18870000,127.32620000,37.37139530,127.30237300
od_016802,29993,wh_3ffb248ed9,cu_56f617804b,양지RDC,타이어테크 분당총판점,37.18870000,127.32620000,37.34238930,127.10193400
od_016803,29994,wh_3ffb248ed9,cu_2df71fd2fd,양지RDC,타이어테크 용인죽전총판점,37.18870000,127.32620000,37.32610250,127.10792600
od_016804,29995,wh_3ffb248ed9,cu_ec7f327e5d,양지RDC,타이어테크 경기광주총판점,37.18870000,127.32620000,37.40054130,127.24874200
od_016805,29997,wh_3ffb248ed9,cu_2d6a1da3a9,양지RDC,마스타자동차 - 그린종합정비공업사,37.18870000,127.32620000,38.11562870,127.71314200
od_016806,29998,wh_3ffb248ed9,cu_3a066f0d42,양지RDC,한성자동차-원주서비스센타,37.18870000,127.32620000,37.35567830,127.95077200
od_016807,29999,wh_3ffb248ed9,cu_2b465a5302,양지RDC,타이어뱅크㈜ 춘천중앙점,37.18870000,127.32620000,37.87126030,127.72595600
od_016808,30000,wh_3ffb248ed9,cu_3c1a573fcd,양지RDC,타이어뱅크㈜ 북판교점,37.18870000,127.32620000,37.40895800,127.10021600
od_016809,30001,wh_c6e9f718d4,cu_7e1f00fe61,대전RDC,지에스오토오아시스대산점,36.37282000,127.40847000,36.92941260,126.44187800
od_016810,30002,wh_02a51dc8c8,cu_55cd6b3aae,대구RDC,마스타-월성카,35.87466000,128.83482000,35.69317100,129.47341000
od_016811,30004,wh_81796e2ca5,cu_47c7730474,광주RDC,주식회사 타이어메카 서구점,35.19687000,126.79322000,35.15162200,126.86456400
od_016812,30005,wh_81796e2ca5,cu_3dae8cd183,광주RDC,타이어메카 남구점,35.19687000,126.79322000,35.14156080,126.88775600
od_016813,30006,wh_81796e2ca5,cu_ec0a8b5cd8,광주RDC,타이어메카 신창점,35.19687000,126.79322000,35.19243190,126.83919800
od_016814,30007,wh_81796e2ca5,cu_da6726da01,광주RDC,타이어메카 수완점,35.19687000,126.79322000,35.20268960,126.81448000
od_016815,30008,wh_81796e2ca5,cu_9a15b4043f,광주RDC,타이어메카 본점,35.19687000,126.79322000,35.16526440,126.90635000
od_016816,30010,wh_3ffb248ed9,cu_6ec3ab0466,양지RDC,M-씽씽모터스,37.18870000,127.32620000,37.25276440,127.06089800
od_016817,30011,wh_3ffb248ed9,cu_bdf38019fd,양지RDC,M-타이어핏,37.18870000,127.32620000,37.19133540,126.98043400
od_016818,30012,wh_3ffb248ed9,cu_43c7285f4d,양지RDC,M-백호타이어,37.18870000,127.32620000,37.25422960,126.99120400
od_016819,30013,wh_3ffb248ed9,cu_550e83be7a,양지RDC,M-기쁨타이어,37.18870000,127.32620000,37.22413280,127.02556300
od_016820,30014,wh_81796e2ca5,cu_788eea8dfd,광주RDC,타이어메카 동구점,35.19687000,126.79322000,35.12314390,126.93279500
od_016821,30015,wh_81796e2ca5,cu_5db6e547cd,광주RDC,타이어테크 화정점,35.19687000,126.79322000,35.15223410,126.87979600
od_016822,30016,wh_81796e2ca5,cu_9352e33b2c,광주RDC,타이어테크 전남대점,35.19687000,126.79322000,35.17242260,126.89719800
od_016823,30017,wh_81796e2ca5,cu_9352e33b2c,광주RDC,타이어테크 전남대점,35.19687000,126.79322000,35.17242260,126.89719800
od_016824,30018,wh_81796e2ca5,cu_9352e33b2c,광주RDC,타이어테크 전남대점,35.19687000,126.79322000,35.17242260,126.89719800
od_016825,30019,wh_81796e2ca5,cu_9352e33b2c,광주RDC,타이어테크 전남대점,35.19687000,126.79322000,35.17242260,126.89719800
od_016826,30020,wh_81796e2ca5,cu_94284ce336,광주RDC,오토오아시스 롯데마트 전주점,35.19687000,126.79322000,35.81635280,127.10254200
od_016827,30022,wh_3ffb248ed9,cu_f2d14802a5,양지RDC,지유네트웍스_하남,37.18870000,127.32620000,37.54696930,127.20288600
od_016828,30023,wh_4d084acb39,cu_9aae5e762c,시흥RDC,M-대길모터스,37.34485000,126.71229000,37.50896510,126.89715900
od_016829,30024,wh_bfbb93d056,cu_4fb9e21476,양산RDC,M-애니카랜드 구암점,35.50868000,129.09203000,36.35896060,127.32038800
od_016830,30025,wh_c6e9f718d4,cu_e0f7f92efd,대전RDC,M-타이어센터,36.37282000,127.40847000,36.65077700,127.42265200
od_016831,30026,wh_3ffb248ed9,cu_765ea9b6fc,양지RDC,MBK-한성자동차 성동서비스센터,37.18870000,127.32620000,37.55868210,127.06824800
od_016832,30027,wh_3ffb248ed9,cu_b4b7251974,양지RDC,MBK-한성자동차 성수서비스센터,37.18870000,127.32620000,37.53803510,127.06127100
od_016833,30028,wh_3ffb248ed9,cu_2c02cdb477,양지RDC,MBK-KCC오토 도봉서비스센터,37.18870000,127.32620000,37.66210700,127.04732800
od_016834,30029,wh_3ffb248ed9,cu_c837d6b499,양지RDC,MBK-교학모터스 동대문서비스센터,37.18870000,127.32620000,37.56207490,127.05860800
od_016835,30030,wh_3ffb248ed9,cu_6bb74dfa29,양지RDC,MBK-교학모터스 중랑서비스센터,37.18870000,127.32620000,37.60500410,127.07922900
od_016836,30031,wh_3ffb248ed9,cu_04d5478603,양지RDC,MBK-모터원 의정부서비스센터,37.18870000,127.32620000,37.73779600,127.06913500
od_016837,30032,wh_3ffb248ed9,cu_94818e71c2,양지RDC,MBK-효성더클래스 구리서비스센터,37.18870000,127.32620000,37.58080610,127.12831500
od_016838,30033,wh_81796e2ca5,cu_730a10cf87,광주RDC,MBK-수완서비스센터,35.19687000,126.79322000,35.20888640,126.82342700
od_016839,30034,wh_81796e2ca5,cu_2b64ed7cc8,광주RDC,MBK-화정서비스센터,35.19687000,126.79322000,35.15222110,126.87585600
od_016840,30035,wh_3ffb248ed9,cu_df309b85b3,양지RDC,M-차잘남모터스,37.18870000,127.32620000,37.37276770,127.87386900
od_016841,30036,wh_4d084acb39,cu_f9c6a49526,시흥RDC,M-㈜ 동아타이어,37.34485000,126.71229000,37.69563910,126.70537900
od_016842,30037,wh_81796e2ca5,cu_1f890db6e6,광주RDC,㈜777타이어,35.19687000,126.79322000,35.84221890,127.12191200
od_016843,30038,wh_81796e2ca5,cu_32e66f0e61,광주RDC,유한회사 서진,35.19687000,126.79322000,35.89087800,127.17315500
od_016844,30039,wh_81796e2ca5,cu_07e5680756,광주RDC,777타이어 군산소룡점,35.19687000,126.79322000,35.97455830,126.67725700
od_016845,30040,wh_3ffb248ed9,cu_064761fc85,양지RDC,M-에이치투모터스(H2motors)(757132),37.18870000,127.32620000,37.19263420,126.82207700
od_016846,30041,wh_3ffb248ed9,cu_53302fabb3,양지RDC,M-휠09 용인본점(584719),37.18870000,127.32620000,37.28715680,127.10127400
od_016847,30043,wh_c6e9f718d4,cu_b4a03bff09,대전RDC,법인_금호타이어프로 세종점,36.37282000,127.40847000,36.46018100,127.28008300
od_016848,30046,wh_4d084acb39,cu_dbdb3c2020,시흥RDC,법인_애니카랜드 자양점,37.34485000,126.71229000,37.53572900,127.07619300
od_016849,30049,wh_02a51dc8c8,cu_847e1a3e71,대구RDC,법인_네바퀴타이어,35.87466000,128.83482000,35.83859940,128.55424700
od_016850,30050,wh_bfbb93d056,cu_3e7a336501,양산RDC,법인_바이픽서&타이어 영남점,35.50868000,129.09203000,35.19268470,128.98625600
od_016851,30051,wh_02a51dc8c8,cu_0d8b3c4ad3,대구RDC,법인_공임나라 용계점,35.87466000,128.83482000,35.87926930,128.68265200
od_016852,30054,wh_4d084acb39,cu_ca51751bd5,시흥RDC,법인_아이비모터스,37.34485000,126.71229000,36.78636530,126.99622900
od_016853,30055,wh_81796e2ca5,cu_fe277955c7,광주RDC,법인_애니카랜드 서군산점,35.19687000,126.79322000,35.97134950,126.67377800
od_016854,30056,wh_c6e9f718d4,cu_d24c695613,대전RDC,법인_애니카랜드 석남점,36.37282000,127.40847000,36.77222900,126.45420900
od_016855,30062,wh_c6e9f718d4,cu_d4e0f00eb0,대전RDC,법인_한국모터스라인,36.37282000,127.40847000,36.92870150,126.44204000
od_016856,30064,wh_3ffb248ed9,cu_40039eccff,양지RDC,법인_타이어플라이,37.18870000,127.32620000,37.63258960,127.18663400
od_016857,30065,wh_81796e2ca5,cu_555647e6c7,광주RDC,법인_전주타이어,35.19687000,126.79322000,35.90769510,127.06094900
od_016858,30066,wh_81796e2ca5,cu_3d91b1e5bb,광주RDC,법인_광양타이어,35.19687000,126.79322000,34.98004070,127.57702900
od_016859,30067,wh_3ffb248ed9,cu_072d5410c2,양지RDC,법인_바이픽서&타이어 용인점,37.18870000,127.32620000,37.12405320,127.21452000
od_016860,30068,wh_81796e2ca5,cu_513aaef1b7,광주RDC,법인_타이어프로 북광주점,35.19687000,126.79322000,35.21765290,126.87863300
od_016861,30069,wh_3ffb248ed9,cu_0722c95154,양지RDC,법인_삼광타이어 고모점,37.18870000,127.32620000,37.81662280,127.16054000
od_016862,30070,wh_81796e2ca5,cu_1847d55811,광주RDC,법인_24시 예약타이어,35.19687000,126.79322000,35.81846140,127.09157800
od_016863,30071,wh_81796e2ca5,cu_24a18a1caf,광주RDC,법인_타이어테크 신대점,35.19687000,126.79322000,34.93506000,127.53818700
od_016864,30074,wh_3ffb248ed9,cu_3d6dddb4f7,양지RDC,M-타이어테크 화도본점,37.18870000,127.32620000,37.63407770,127.30363400
od_016865,30075,wh_3ffb248ed9,cu_e50ad75d28,양지RDC,마스타-대한모터스,37.18870000,127.32620000,37.90661790,127.73092000
od_016866,30076,wh_3ffb248ed9,cu_6caca62c44,양지RDC,다산 트레이딩,37.18870000,127.32620000,37.63946290,127.16293700
od_016867,30077,wh_81796e2ca5,cu_a166c524a5,광주RDC,마스타-김제 지평선타이어,35.19687000,126.79322000,35.80308670,126.87251600
od_016868,30078,wh_bfbb93d056,cu_2b314772fb,양산RDC,케이지모빌리티울산서비스센터㈜,35.50868000,129.09203000,35.56456610,129.37270900
od_016869,30079,wh_bfbb93d056,cu_3f8185eddf,양산RDC,마스타-오일뱅크플러스,35.50868000,129.09203000,35.21318140,129.10705700
od_016870,30080,wh_3ffb248ed9,cu_028d13e739,양지RDC,KGM-케이지모빌리티 중랑서비스센터,37.18870000,127.32620000,37.61801260,127.10492000
od_016871,30081,wh_3ffb248ed9,cu_437cf6e1b5,양지RDC,KGM-케이지모빌리티 의정부부품센터,37.18870000,127.32620000,37.80578930,126.97273300
od_016872,30082,wh_3ffb248ed9,cu_3a7465d6a3,양지RDC,M-마스타 성민자동차정비공업사 포천선단1호점,37.18870000,127.32620000,37.88128100,127.18701600
od_016873,30083,wh_4d084acb39,cu_0aa229db6a,시흥RDC,오토오아시스 검단점,37.34485000,126.71229000,37.58910530,126.64876000
od_016874,30085,wh_81796e2ca5,cu_20277e42d5,광주RDC,롯데-타이어테크 군산대점,35.19687000,126.79322000,35.94970710,126.68577100
od_016875,30086,wh_02a51dc8c8,cu_a68d5f8362,대구RDC,M-애니카랜드 청림점,35.87466000,128.83482000,35.99441060,129.40316500
od_016876,30087,wh_bfbb93d056,cu_5afa592c64,양산RDC,(주)1등타이어 정관점,35.50868000,129.09203000,35.31888140,129.17792700
od_016877,30088,wh_4d084acb39,cu_b57cef981b,시흥RDC,M-하이클레스,37.34485000,126.71229000,37.69725060,126.73912800
od_016878,30089,wh_4d084acb39,cu_2ffc9f7cd0,시흥RDC,타이어뱅크㈜ 쌍용대로점,37.34485000,126.71229000,36.81888220,127.13602300
od_016879,30092,wh_02a51dc8c8,cu_e5be2b5b29,대구RDC,타이어프로 안동중앙점,35.87466000,128.83482000,36.58234350,128.71482400
od_016880,30093,wh_02a51dc8c8,cu_951e7a59f2,대구RDC,타이어프로 안동중앙점(영천점),35.87466000,128.83482000,36.58234350,128.71482400
od_016881,30095,wh_02a51dc8c8,cu_22be82f062,대구RDC,한국타이어 포항대리점,35.87466000,128.83482000,36.03124000,129.36157800
od_016882,30096,wh_02a51dc8c8,cu_945b44aa86,대구RDC,타이어테크 연경점(도개),35.87466000,128.83482000,35.94160560,128.62329100
od_016883,30097,wh_02a51dc8c8,cu_313cee6522,대구RDC,타이어테크 연경점(포항남구),35.87466000,128.83482000,35.94160560,128.62329100
od_016884,30099,wh_bfbb93d056,cu_8e4c6c0273,양산RDC,킹타이어 남밀양점,35.50868000,129.09203000,35.46436080,128.75670700
od_016885,30101,wh_4d084acb39,cu_0f9ce2d789,시흥RDC,타이어월드 영등포점,37.34485000,126.71229000,37.50718300,126.92288000
od_016886,30102,wh_3ffb248ed9,cu_c70e3a0ff1,양지RDC,타이어월드 도봉점,37.18870000,127.32620000,37.66809110,127.04300200
od_016887,30103,wh_3ffb248ed9,cu_b9b1fbba0f,양지RDC,타이어월드 상일IC점,37.18870000,127.32620000,37.54464420,127.16866200
od_016888,30104,wh_3ffb248ed9,cu_c50d17682f,양지RDC,타이어월드 성남점,37.18870000,127.32620000,37.42208270,127.10385900
od_016889,30105,wh_3ffb248ed9,cu_40a8a7c207,양지RDC,타이어월드 하남점,37.18870000,127.32620000,37.53986440,127.21099100
od_016890,30106,wh_3ffb248ed9,cu_19ece70fb9,양지RDC,타이어월드 송파점,37.18870000,127.32620000,37.50993810,127.14064700
od_016891,30107,wh_02a51dc8c8,cu_d8c5ca25fc,대구RDC,1등타이어 대구점,35.87466000,128.83482000,35.86442000,128.53721500
od_016892,30108,wh_4d084acb39,cu_557cb4fddb,시흥RDC,타이어뱅크㈜ 강남점,37.34485000,126.71229000,37.51443690,127.06324300
od_016893,30109,wh_3ffb248ed9,cu_b14faad6b4,양지RDC,타이어월드 남양주 창고,37.18870000,127.32620000,37.55161570,127.23832000
od_016894,30110,wh_3ffb248ed9,cu_3eb16f3f83,양지RDC,신창타이어,37.18870000,127.32620000,37.26067220,127.19747700
od_016895,30111,wh_3ffb248ed9,cu_3eb16f3f83,양지RDC,신창타이어,37.18870000,127.32620000,37.26067220,127.19747700
od_016896,30112,wh_81796e2ca5,cu_7104464c83,광주RDC,타이어테크 화정점(RC),35.19687000,126.79322000,35.15223410,126.87979600
od_016897,30113,wh_81796e2ca5,cu_3029c62e23,광주RDC,타이어테크 여수점(RC),35.19687000,126.79322000,34.76695750,127.70199200
od_016898,30114,wh_81796e2ca5,cu_db4fc0ee3c,광주RDC,타이어테크 동광양점(RC),35.19687000,126.79322000,34.93828220,127.68934800
od_016899,30115,wh_81796e2ca5,cu_70307fdc73,광주RDC,타이어테크 용봉점(RC),35.19687000,126.79322000,35.18186110,126.89873400
od_016900,30116,wh_81796e2ca5,cu_548c473ea8,광주RDC,타이어메카 신창점(RC),35.19687000,126.79322000,35.19243190,126.83919800
od_016901,30117,wh_81796e2ca5,cu_cec9705796,광주RDC,타이어메카 동구점(RC),35.19687000,126.79322000,34.96121000,127.52032000
od_016902,30118,wh_81796e2ca5,cu_2c2c14aa58,광주RDC,타이어마트 백년점(RC),35.19687000,126.79322000,34.79872700,126.39589100
od_016903,30119,wh_81796e2ca5,cu_d4248fa7ae,광주RDC,타이어테크 풍암점(RC),35.19687000,126.79322000,35.13201060,126.89231200
od_016904,30120,wh_3ffb248ed9,cu_228048b575,양지RDC,타이어테크 의정부동부점(RC),37.18870000,127.32620000,37.73762410,127.05256000
od_016905,30121,wh_3ffb248ed9,cu_20ceae041a,양지RDC,타이어테크 마석점(RC),37.18870000,127.32620000,37.66352670,127.30162200
od_016906,30122,wh_3ffb248ed9,cu_9322ff86e2,양지RDC,타이어테크 광진점(RC),37.18870000,127.32620000,37.56136350,127.08753600
od_016907,30123,wh_3ffb248ed9,cu_9d4fb10aaa,양지RDC,타이어테크 진접점(RC),37.18870000,127.32620000,37.71348950,127.17981500
od_016908,30125,wh_3ffb248ed9,cu_659e3273d1,양지RDC,타이어테크 화도본점(RC),37.18870000,127.32620000,37.63407770,127.30363400
od_016909,30126,wh_3ffb248ed9,cu_03f876245c,양지RDC,타이어테크 포천점(RC),37.18870000,127.32620000,37.81559000,127.13590000
od_016910,30127,wh_3ffb248ed9,cu_475b7f2de9,양지RDC,타이어테크 옥정점(RC),37.18870000,127.32620000,37.81008780,127.08488400
od_016911,30128,wh_3ffb248ed9,cu_1fcce683e0,양지RDC,타이어테크 동대문점(RC),37.18870000,127.32620000,37.58697400,127.04319900
od_016912,30129,wh_3ffb248ed9,cu_d808261a29,양지RDC,타이어테크 내촌점(RC),37.18870000,127.32620000,37.77979160,127.22690000
od_016913,30130,wh_02a51dc8c8,cu_7338a77046,대구RDC,차차차타이어 침산점(RC),35.87466000,128.83482000,35.88198940,128.59688300
od_016914,30131,wh_02a51dc8c8,cu_01e6efb534,대구RDC,차차차타이어 오태점(RC),35.87466000,128.83482000,36.07536250,128.35031400
od_016915,30132,wh_02a51dc8c8,cu_629c4ed6f1,대구RDC,차차차타이어 영천점(RC),35.87466000,128.83482000,35.97840220,128.96324700
od_016916,30133,wh_02a51dc8c8,cu_5cc8b6ab29,대구RDC,타이어테크 구미점(RC),35.87466000,128.83482000,36.12724630,128.35303400
od_016917,30134,wh_02a51dc8c8,cu_79c69fb68f,대구RDC,타이어테크 태평로점(RC),35.87466000,128.83482000,35.87585840,128.58950950
od_016918,30136,wh_02a51dc8c8,cu_e2199dec5c,대구RDC,타이어테크 신암복현점(RC),35.87466000,128.83482000,35.89177240,128.62269500
od_016919,30137,wh_02a51dc8c8,cu_e610a79523,대구RDC,타이어테크 대구점(RC),35.87466000,128.83482000,35.89071270,128.55840900
od_016920,30138,wh_02a51dc8c8,cu_9b9217eaac,대구RDC,타이어테크 용강점(RC),35.87466000,128.83482000,35.87233540,129.22397800
od_016921,30139,wh_02a51dc8c8,cu_6262519829,대구RDC,김천타이어랜드(RC),35.87466000,128.83482000,36.12847070,128.11594100
od_016922,30142,wh_02a51dc8c8,cu_149c99b03c,대구RDC,타이어테크 경산IC점(RC),35.87466000,128.83482000,35.87487480,128.79999800
od_016923,30143,wh_02a51dc8c8,cu_68544a3041,대구RDC,타이어테크 현풍점(RC),35.87466000,128.83482000,35.66527770,128.42992700
od_016924,30144,wh_02a51dc8c8,cu_4e2a62cf6a,대구RDC,타이어테크 경산점(RC),35.87466000,128.83482000,35.82249490,128.74982200
od_016925,30145,wh_02a51dc8c8,cu_92d43b67f5,대구RDC,타이어테크 문경점(RC),35.87466000,128.83482000,36.58958390,128.18965800
od_016926,30146,wh_bfbb93d056,cu_f70206f6fa,양산RDC,타이어테크 남울산점(RC),35.50868000,129.09203000,35.50579600,129.31821700
od_016927,30147,wh_bfbb93d056,cu_5e3792c0b1,양산RDC,타이어테크 울산덕신점(RC),35.50868000,129.09203000,35.43377200,129.30749800
od_016928,30148,wh_bfbb93d056,cu_02cecd8d10,양산RDC,타이어테크 언양점(RC),35.50868000,129.09203000,35.56535420,129.12820000
od_016929,30149,wh_bfbb93d056,cu_cdbe061657,양산RDC,타이어테크 통도사점(RC),35.50868000,129.09203000,37.23998680,127.10207900
od_016930,30150,wh_bfbb93d056,cu_b2a5675d44,양산RDC,타이어테크 반여점(RC),35.50868000,129.09203000,35.20446440,129.11601000
od_016931,30151,wh_bfbb93d056,cu_224e258d74,양산RDC,타이어테크 명장점(RC),35.50868000,129.09203000,35.20648610,129.09978000
od_016932,30152,wh_bfbb93d056,cu_333006d970,양산RDC,타이어테크 삼호점(RC),35.50868000,129.09203000,35.39807730,129.17005100
od_016933,30153,wh_bfbb93d056,cu_4aa7a36b50,양산RDC,타이어테크 강서점(RC),35.50868000,129.09203000,35.08447960,128.88175900
od_016934,30154,wh_bfbb93d056,cu_e7ec7e0c05,양산RDC,타이어테크 명지점(RC),35.50868000,129.09203000,35.11318900,128.92451200
od_016935,30155,wh_bfbb93d056,cu_33d1d04e63,양산RDC,타이어테크 녹산점(RC),35.50868000,129.09203000,35.11276890,128.87239500
od_016936,30162,wh_02a51dc8c8,cu_571286b005,대구RDC,타이어테크 경주점,35.87466000,128.83482000,35.85658720,129.21900000
od_016937,30163,wh_02a51dc8c8,cu_e2b40c27b6,대구RDC,타이어테크 포항점,35.87466000,128.83482000,36.01868980,129.34823900
od_016938,30164,wh_4d084acb39,cu_cdba1c78e4,시흥RDC,명품휠타이어,37.34485000,126.71229000,37.52507200,126.73067000
od_016939,30165,wh_4d084acb39,cu_94913c23d4,시흥RDC,대원카독크,37.34485000,126.71229000,37.54693620,126.66949700
od_016940,30166,wh_4d084acb39,cu_eda3f950a4,시흥RDC,타이어테크 송내점,37.34485000,126.71229000,37.48327710,126.75221300
od_016941,30167,wh_02a51dc8c8,cu_4561c19911,대구RDC,타이어프로 기성점,35.87466000,128.83482000,36.05346600,129.36209800
od_016942,30168,wh_bfbb93d056,cu_672a9433c0,양산RDC,타이어테크 북울산점,35.50868000,129.09203000,35.63504930,129.34535400
od_016943,30169,wh_4d084acb39,cu_77fc7e8182,시흥RDC,B2B_증산제일공업사,37.34485000,126.71229000,37.59431190,126.91418300
od_016944,30171,wh_3ffb248ed9,cu_72fb9c4544,양지RDC,타이어뱅크㈜ 동용인점,37.18870000,127.32620000,37.23359450,127.21898600
od_016945,30172,wh_3ffb248ed9,cu_93cfb08bd0,양지RDC,타이어뱅크㈜ 태릉갈매점,37.18870000,127.32620000,37.64264080,127.11943500
od_016946,30177,wh_3ffb248ed9,cu_795c1729af,양지RDC,M-티스테이션 강동점(756695),37.18870000,127.32620000,37.53513240,127.14609100
od_016947,30179,wh_bfbb93d056,cu_9e112511c3,양산RDC,㈜1등타이어,35.50868000,129.09203000,35.22846200,128.91000700
od_016948,30180,wh_bfbb93d056,cu_0605ccdd67,양산RDC,㈜1등타이어 부곡점,35.50868000,129.09203000,35.22693030,129.09003800
od_016949,30181,wh_bfbb93d056,cu_06b0587b25,양산RDC,㈜1등타이어 정관점,35.50868000,129.09203000,35.31888140,129.17792700
od_016950,30182,wh_bfbb93d056,cu_d362ac6f7a,양산RDC,㈜1등타이어 김해본점,35.50868000,129.09203000,35.23027760,128.90516200
od_016951,30183,wh_4d084acb39,cu_46071ee21e,시흥RDC,공룡타이어 인천만수점,37.34485000,126.71229000,37.45813280,126.72894500
od_016952,30187,wh_bfbb93d056,cu_09d3e65e97,양산RDC,마스타-타이어톡,35.50868000,129.09203000,35.60365910,129.35448800
od_016953,30188,wh_81796e2ca5,cu_c5acd73025,광주RDC,777타이어 법원점,35.19687000,126.79322000,35.83689330,127.12108500
od_016954,30189,wh_4d084acb39,cu_f19bddb870,시흥RDC,M-타이어끝판왕,37.34485000,126.71229000,37.28475000,126.84967800
od_016955,30191,wh_bfbb93d056,cu_8c503d9572,양산RDC,㈜1등타이어 밀양점,35.50868000,129.09203000,35.48330650,128.75215000
od_016956,30192,wh_02a51dc8c8,cu_d8c5ca25fc,대구RDC,1등타이어 대구점,35.87466000,128.83482000,35.86442000,128.53721500
od_016957,30193,wh_bfbb93d056,cu_9e112511c3,양산RDC,㈜1등타이어,35.50868000,129.09203000,35.22846200,128.91000700
od_016958,30201,wh_bfbb93d056,cu_d362ac6f7a,양산RDC,㈜1등타이어 김해본점,35.50868000,129.09203000,35.23027760,128.90516200
od_016959,30203,wh_bfbb93d056,cu_8c503d9572,양산RDC,㈜1등타이어 밀양점,35.50868000,129.09203000,35.48330650,128.75215000
od_016960,30204,wh_02a51dc8c8,cu_d8c5ca25fc,대구RDC,1등타이어 대구점,35.87466000,128.83482000,35.86442000,128.53721500
od_016961,30207,wh_4d084acb39,cu_4155940bbd,시흥RDC,에스케이렌터카 서비스 주식회사(두정공단점),37.34485000,126.71229000,36.83449210,127.15594800
od_016962,30209,wh_bfbb93d056,cu_aaf48bdd24,양산RDC,타이어테크 울산중앙점,35.50868000,129.09203000,35.57440930,129.33931700
od_016963,30212,wh_bfbb93d056,cu_b715014a43,양산RDC,마스타-만장공업사,35.50868000,129.09203000,35.45465530,129.29207100
od_016964,30217,wh_bfbb93d056,cu_7c527dd645,양산RDC,마스타-명성자동차정비공업사,35.50868000,129.09203000,35.48928250,129.42175600
